31,1.75,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,0,0,54.84795567,296.7506265,1
32,1,-0.01,-0.17,0,-0.01,0,0,-0.17,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,0,0,54.84795567,296.7506265,1
33,2.5,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,0,0,54.84795567,296.7506265,1
34,25,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,0,0,54.84795567,296.7506265,1
35,11.5,-0.03,-0.17,0,-0.03,0,0,-0.17,1,314.2034508,94.18429025,188.3685805,188.3685805,21.5742147,0,0,94.18429025,0,0,54.84795567,331.3425969,1
36,23,-0.03,-0.17,0,-0.03,0,0,-0.17,1,314.2034508,94.18429025,188.3685805,188.3685805,21.5742147,0,0,94.18429025,0,0,54.84795567,331.3425969,1
37,11,-0.03,-0.17,0,-0.03,0,0,-0.17,1,398.2973512,146.0722459,292.1444918,292.1444918,21.5742147,0,0,146.0722459,0,0,54.84795567,435.1185083,1
38,8.5,0,-0.17,0,0,0,0,-0.17,1,438.234751,149.4983806,298.9967612,298.9967612,21.5742147,0,0,149.4983806,0,0,54.84795567,441.9707776,1
39,22.5,0,-0.17,0,0,0,0,-0.17,1,438.234751,149.4983806,298.9967612,298.9967612,21.5742147,0,0,149.4983806,0,0,54.84795567,441.9707776,1
40,3.166666667,0.26,-0.17,0,0.26,0,0,-0.17,0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0,0,102.8290606,0,0,54.84795567,348.6321376,1
41,2,0.44,0,0,-0.17,0,0,-0.15,0,366.2558803,212.9041965,234.4784112,234.4784112,0,0,0,21.5742147,0,0,84.57992612,390.9484129,0.5
42,4,0.26,-0.17,0,0.26,0,0,-0.17,0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0,0,102.8290606,0,0,54.84795567,348.6321376,1
43,98.5,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5
44,2,0,0,0,-0.17,0,0,-0.15,0,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5
